Project,Document Name,Hoarder Flag,Similarity,Call,Response
2024,2024_362.txt,0,0.7235696315765381,"awesome, well i'm really excited hear your answers for our questions, given how much experience you've had actually treating patients in patients' homes. so the first question that i'm gonna ask, so the first thing that we're gonna do is talk about what constitutes hoarding disorder, so to start off thinking about that, how would you describe the most important differences between normal saving behaviors, such as collecting perhaps, and hoarding disorder?","yeah, good question. so, i think the really big difference, there's a couple key differences i think, a lot of people collect and i think...i can't remember what year it was but i don't remember the percentage but there was a study done in the uk and it showed like 25% of the population engaged in collecting. so, obviously collecting is distinct from difficulties that are associated with hoarding disorder. i think one reason is that when someone's collecting, they tend to be able to organize their collection and kind of store their collection away, so if they're collecting stamps or what have you, they're kind of organized and they have a home and then these folks tend to bring up these collections and they tend to show them off with pride, there's joy associated with them like, ""look at these fans"" or maybe find other people who are interested in that particular item and they may show these items with joy and pride; whereas folks who are struggling with hoarding disorder tend to experience a lot of shame. there aren't, the items aren't necessarily organized in that neat, nice structured fashion and they're not necessarily showing others with pride. there's actually a lot of shame and distress associated with the items. i think that's a key difference, and those are the primary differences, now that i'm thinking about it actually. like the way in which they're stored, folks with hoarding disorder don't have these items stored away so they can bring them out and show people, and the feelings associated with it. so, kind of the feeling of pride when someone's showing off their collection, versus somebody who is ashamed and has negative emotion around having all of these items in their home."
2024,2024_362.txt,0,0.42023012042045593,mhhmm,so those are kind of the two primary.
2024,2024_363.txt,0,0.7469425201416016,"what for you, i mean, is it possible to have hoarding disorder and only to hoard certain kinds of objects the way that we might think of a collector? so, could you hoard, for example, cuckoo clocks or bird feeders, you know.","yeah, yeah, definitely, i think you can. however, i think the difference is, like it's interesting that you mentioned cuckoo clocks because i've actually worked with an individual who loved cuckoo clocks and had several cuckoo clocks, but as we were doing our decluttering exercises, she was coming across one she hadn't seen in years and forgot she owned. so i think, you know, she loved cuckoo clocks and she had several, she even had one up on her wall actually; however, we were finding cuckoo clocks that she didn't even remember she had because they were lost in her clutter. and so, ultimately, you know, i think we could say she was collecting, and that was aesthetic, that was purely just loving cuckoo clocks and the way they look. and she loved germany and she got several from germany and things like that, so there might be some, maybe this can make it down to that sentimental value, too, so there might be some reasons why this person liked cuckoo clocks, but ultimately, yes i think that an individual can hoard one kind of item or a specific kind of item. however, i don't think it's limited to that. so like, this individual who loved cuckoo clocks also acquired a lot of other things, so it was more than just the cuckoo clocks and i think that's why this individual wasn't able to enjoy the cuckoo clocks in the way that someone who was just collecting them might, because she wasn't able to find them or retrieve them when she wanted to. or even, you know, eventually folks might forget that they have some of these objects, right. so i think that with collecting, individuals mostly know like what items they have, they can pull them out and look at them."
2024,2024_363.txt,0,0.36624494194984436,"can you think of a specific case or cases that was challenging for you to diagnose? either, for a bunch of reasons, because it was on the border between pathological or non-pathological?","yeah, yeah."
2024,2024_364.txt,0,0.30877023935317993,and could you just walk me through the outline of that case?,"yeah, i can think of maybe a couple of cases. i think where it can get tricky is that hoarding, or individuals who struggle with hoarding, tend to...or the traits tend to show up when they're relatively young, so like adolescent years. and i think that if someone is struggling early on, and they're not actually acquiring enough or having difficulties discarding enough where it's like resulting in clutter that's actually compromising their space or that's like a hazard, then according to the criteria, then it wouldn't be criteria for diagnosis. so, someone might be struggling with hoarding or acquiring objects excessively and might be struggling with discarding, but if they can still use all the spaces in their home, then that kind of puts you in a tricky spot. because what if not giving this person the diagnosis means they don't get services; however, they don't meet diagnosis, so you can't give them the diagnosis because they don't have the clutter or the, if their home isn't compromised in that way and their space isn't compromised in that way, then you can't come up with a diagnosis at the level of significance where it would need a diagnosis. so that would be, you know, i actually haven't, the only place i've seen that come up is in our research study, because we're looking at folks who are a little less severe and because we don't, because or irb, we're not seeing people who are being threatened with eviction or because we're going into the home, there can't be mold, there can't be...you know, clutter can't be stacked super high because of earthquake risk and things like that, and so we're actually seeing folks who do kind of fall in that line of is it actually hoarding disorder? does this meet criteria? and i think for some folks we've had to say no it doesn't, because their home doesn't, the only thing they're saving is the revised inventory questionnaire, if it doesn't meet the threshold, like if they don't have that perceived need to save to the degree that causes impairment or causes distress, then we wouldn't diagnose. so i think taking a look at things like the savings inventory revised or the clutter image rating scale, having a person do those can help you see what actually, is this actually pathological as well as asking them more subjectively like what their home is like and what's their experience inside their home."
2024,2024_365.txt,0,0.7784863710403442,"and we're gonna talk through this criteria in a little bit more detail. i'm also wondering how you make distinctions, or if it's ever tricky to make distinctions between hoarding disorder and other possibly comorbid disorders, specifically depression and ocd. do you ever have difficulty in kind of discriminating between a hoarding disorder patient and an ocd patient and a depressed patient?","yeah, yeah, definitely. i think it's important to know, especially with ocd, to know ocd well and when you're--because of course hoarding, difficulty discarding possessions can definitely be a part of ocd, even now they could still be a part of ocd, even though hoarding disorder has its own separate diagnosis. so, i think being careful and when you're looking at differentiating between ocd and hoarding disorder, for example, making sure that hoarding is the primary issue and is basically what the person is struggling with can help you decide whether or not it's assumed as under ocd, as well as looking at some of these ocd-themed...like i've worked with folks, i worked with an individual who was diagnosed with ocd and not hoarding disorder, although had difficulties discarding, and not so much acquiring, it was more discarding. but that was because she was fearful of making a mistake and throwing something out that was important and that she would need, so we would check it several times and it was kind of consistent with her other checking behaviors, which she was also worried about catastrophe and fires and so she would check her door and check her stove, and so it was really consistent with the ocd presentations. so it fits in with the way that we were conceptualizing her ocd; whereas if that wouldn't have been the case, if hoarding was actually the primary issue, we would likely not have diagnosed, she wouldn't have gotten the diagnosis of ocd."
2024,2024_365.txt,0,0.556164026260376,"so in this case what seems to be the most important factor in making that distinction is not about their space, but it's about their reasons why they are saving. if they are more reasons that are more related to ocd behaviors or if they're true hoarding, yeah?","right, right yeah. and i think um, and that could be, you know i guess this might be a questions in research, like how often does ocd and hoarding disorder, is that diagnosed. i've never diagnosed both and i don't know if there'd be a situation where you could argue that that could happen, but i've never actually diagnosed both and i think that because of the newer diagnosis and because it's related to ocd, you know, i guess technically you probably could diagnose both. i mean if you look at the why box on hoarding, i think it's still on there, although i don't know if that will change in the future or if we will continue to keep those items in ocd or look to separating the two more. i think that'll be a question for research and for a future study, like does that make sense and is it counterindicated or does ocd kind of explain a person's difficulties with hoarding, is it necessary to give them another label or not, and i guess what would prompt an individual to do that? but yeah, those are good questions."
2024,2024_366.txt,0,0.5942285060882568,"so i'm gonna ask you now just to talk through with me some of the diagnosis criteria. before we begin, i just want to know if any of the elements in the criteria in the dsm-v you find particularly difficult to apply or subjective or that you wonder if different clinicians might apply differently? does anything jump out to you from the dsm-v?","yeah sure, sure. yeah, i think that's a good question. i think ultimately the dsm runs pretty well, you know, that the heart of this diagnosis has to do with that perceived need to save and that difficulty upon attempting to discard, so that distress associated with discarding and that perceived need to save. i think that's at the heart of it and i think the dsm does outline that. i think the one criteria i might have some issue with, not necessarily issue with but might signify expanding upon is this idea that the home needs to be cluttered to a level where the spaces are compromised. i think that when we think about the internet and i already mentioned digital acquiring and difficulty discarding of digital items like individuals could be engaged in a lot of excessive acquiring of digital material and maybe also that also might be the difficulty discarding of digital material might actually be impacting someone in a negative way, right? it might actually be impairing their function and enjoyment in domains of their life, and that could be something that the dsm doesn't really talk about. if an individual is just--if their symptoms are just associated with digital clutter and acquisition and difficulty discarding, that would be something that the dsm doesn't address and it wouldn't be hoarding disorder, so you would have to try to, i mean i'm not sure what you would diagnose. and ultimately that could be one point issue."
2024,2024_367.txt,0,0.6365370154380798,"for that criteria, the difficulty discarding results in accumulation that congest and clutter and substantially compromise intended use, i wonder also if you think that external factors may play a role in that substantially compromising of intended use. for example, if somebody is very wealthy and lives in a extremely large home, versus somebody who lives in a trailer and has less space, is it possible to be so wealthy that you never compromise your intended...you know, your space's intended use because you have many storage units, for example?","yeah, yeah that's a really good question. i think that definitely could be possible and i think--or let's say someone, you have money and you're extremely wealthy and all your family does clean-outs or something like that, maybe somebody, not that i've heard many people sanction those or enjoy those to any degree, most people don't want that to happen. but if for some reason a person's space is not compromised because they have so much space or because there's been a forces clean-out or like family has been doing it, i think that that would be--those would be situations where yes, i think a diagnosis would be missed because their space isn't compromised right now, you know, even though it could be, eventually. like let's say the person has so much space it could take many many years and maybe it would never get there so maybe it would never rise to that level of clinical significance in a way that the dsm writes. and i think that that's maybe the reason, actually in our lab the other day we were noticing that a lot of research and a lot of news articles about hoarding were coming out of the uk and we were hypothesizing about why that might be, and one thing thing that got brought up is that the uk, they tend to live in smaller spaces and i wonder if places like san francisco of new york where people live in smaller spaces, if that might then just make the problem more salient."
2024,2024_368.txt,0,0.8037386536598206,"right, right, right, cuz everybody just has less space to live, that's interesting. i also want to ask you about this idea of intended use. so we could imagine a healthy person who, for example, has a spare bed room that they use for storage, or doesn't cook and therefore doesn't use their kitchen for cooking, but instead uses it for storage. so i wonder how you think about this concept of compromising intended use. like, who's intended use and how do you make judgments about whether that's appropriate or not?","yeah, yeah, i think that's a really good question. when we think about intended use, i think it probably does kind of come from this, i guess societal, just in general what do we use a kitchen for, what was that designed for, when someone built that home, that apartment, they thought that you would be cooking in it. but, then again, that is not obviously taking the person's view point into consideration or like their own experience and their values and if they don't care about cooking or that's not something they ever want to do, you know, is that compromising the use? i think for the intended use, like the same thing can come up with ocd, for example, like if someone is fearful of starting a fire because of the stove, they might not use their stove or their kitchen for cooking whatsoever. it doesn't mean that it's cluttered, but they're still not using it and so the ocd has compromised the room's use, but then i've had people say, ""well i don't care about cooking, it has no value in cooking at all so i don't even want to work on that because that's not a value of mine,"" and so i could see how that could come up. i think with hoarding disorder what we think about is if someone moved or lived with a family member who wasn't struggling with hoarding or you know, or if we were to think about what is the typical use of a kitchen, to cook, or a bedroom to sleep, i think that even if an individual suggests that that's not how they intend to use it, i think the way we've looked at it is that intended use is more like the blueprint. like what did the architect intend for this space to be used and how was that planned to be used or maybe even how did they plan to use it originally. maybe when they first moved into the home they did a little bit of cooking, or maybe they ate at their table but now they're not eating. so, i think i do like to, especially when this is just clinical practice and not a research study, i do like to kind of obviously meet the person where they're at and if they don't care about the kitchen or they don't care about cooking, maybe they care about being able to host people in their living room and have a space for people to sit and enjoy the conversation or something like that. so, kind of looking at what uses or what are they not doing in their home that they would like to do, and then focusing on that, especially when we're looking at just treatment in a community setting and not like placing my own values on somebody. like, kitchens need to be used for cooking and focusing more on that. but in terms of diagnosis, i know that's what we're talking about, it's an interesting question. there's a little bit of a bias in thinking that others should be using their homes in a specific kind of way."
2024,2024_369.txt,0,0.5968722701072693,"so, kind of along the same lines we can imagine for normal individuals a variance in how they like to keep their space. so for example, some people might love to have a very clear desk and only be able to work when the desk is clear; whereas other people might actually really like a crowded desk or feeling that their items are all around them, and i wonder if you've ever conceptualized or thought about hoarding disorder as being a part of that spectrum? so do you feel like perhaps a part of hoarding disorder is about liking the creation of inclosed space, or liking to be surrounded maybe on a spectrum like fear of open spaces, like the opposite or something like that where people just really like to be inclosed by items.","yeah, yeah actually that's a good point. yeah, i think that that definitely could be the case. but i think that what's really important here if we're looking at diagnosing hoarding disorder, and actually all mental health disorders in general, i think this gets overlooked. that that last criteria, which is that like clinically significant distress and functional impairment, if the person likes it and they are not subjectively identifying any problems with their homes and yeah somebody from the outside is saying you need to do something, but they are not--so i guess if you have somebody saying, ""you're going to be evicted"" that is causing functional impairment and clinically significant distress because the state of their home is leading to them not having a residence, which then would cause distress and impairment. but if there wasn't, let's say they own their own home and the individual really does enjoy just having a lot of items around and there's some sort of safety or comfort that's associated with it and it's not actually getting in the way, like it's not impairing their ability to work or to be social or to do their hobbies or what have you, i think that that wouldn't be criteria for hoarding disorder."
2024,2024_370.txt,0,0.8211716413497925,"right, so i guess that leads us really nicely into the next part of the interview because in the kind of next question is, you know, for this last criteria the difficulty is due to a perceived need to save and distress associated with discarding, i wonder how that is a part of the problem of insight. so, how does that distress manifest in somebody who just doesn't have insight into their disorder and how do you make a judgement as to whether they're not meeting criteria for hoarding disorder because they're not distressed, versus they do have hoarding disorder but they just don't have insight into the disorder?","yeah, yeah, that's a good question, i mean that's pretty hard, that's a hard call to make. i think ultimately i would look at if there isn't the distress, the subjective distress, i guess trying to find like is there impairment, is there functional impairment related to that perceived need to save and the difficulty discarding. so, if the person isn't impacted, if it isn't interfering even if the person is saying it's not really stressful or causing distress, but is it interfering to a significant degree and trying to speak or talk to the person about that. like for example, one of the individuals i worked with who the county was threatening eviction, he didn't see any problem with his difficulty. he didn't experience distress, either related to that perceived need to save or the difficulty discarding. well he did, but he didn't subjectively identify that as a problem, and so he had decided that there was distress when he was deciding to get rid of things, so he would keep them, and the excessive acquisition brought pleasure for him or it was something that he enjoyed doing, so the only piece that led to the impairment was someone from the outside saying that he had a problem. but they had power so they were the one threatening eviction, and so then even though he didn't have insight into his disorder, he didn't have insight into the difficulty. it actually had caused a lot of problems with his relationships, like he was estranged from his whole family but he didn't have insight that the hoarding was a part of that really, and so really the only area--he did agree with the fact that yeah this is causing distress and i will be impaired if i don't have a home to live in, i won't be able to do anything if i don't have a home, and so at that point, the diagnosis was still warranted because of the situation and because of the distress around that."
2024,2024_371.txt,0,0.7984989881515503,"right, right. i'd like to quickly drill a little bit deeper into this concept of insight. so, as i'm sure you know, the literature surrounding hoarding disorder often describes hoarders as having low insight, and i'm wondering how you as a clinician define the term insight?","yeah, yeah that's a really good question. with insight i think how i determine insight is like the ability for an individual to recognize or yeah, to recognize that something is an issue or a problem, ultimately. so, this can come up in ocd a lot as well, you know, or this is actually another example that's related, like if someone is having relationship ocd or like is experiencing obsessions about their relationship, they might not see those thoughts as obsessive necessarily, because they might seem valid or warranted. like, ""oh this person's bothering me, maybe i sue this person, that's something that i should actually consider."" so, in that way a person with ocd might not recognize that that's actually ocd and we need to target that in treatment as ocd, and so if they're not going to conceptualize it as ocd, we can't do exposure therapy and we can't treat it in the way we treat other ocd symptoms. so it would be very similar with hoarding disorder, if someone is not seeing that the clutter is an issue and is not able to have insight into the way that it's impacting them, and i think that's ultimately what i think of insight, i think about there being a disconnect between like the consequences. like i guess not realizing or understanding the consequences of the behavior, so that an individual doesn't actually see their difficulty discarding as leading to relationship issues or leading to issues with them working or doing their hobbies. like there's that kind of lack of insight into the ways that the problems are impacting them, is kind of how i conceptualize it. i know that insight, and actually somebody on our team who's a psychiatrist and again i'm a psychologist, he approaches insight differently and i missed his talk but he was just talking about the brain structures and the ways that the research on insight in general on different psychiatric disorders and how the brain, you know, what circuits might be related to loss of insight or a lack of insight in different disorders."
2024,2024_372.txt,0,0.707258403301239,"interesting, interesting, it sounds like in your clinical practice most of the patients you see have fairly good insight, is that correct?","yeah, yeah, fairly good insight in that they're either aware that there's some issue, there's some desire to, there's something happening that's bothering the individual, whether it's, ""oh i'm trying to get my taxes done and i have all these medical bills and in order to do that, i have to be able to sort through all my papers and discharge and i need to learn how to do that because there's so much distress associated with it right now."" and so maybe there's not insight into all of the symptoms, or like a motivation to work on all of the domains in someone's life, but there might be in one area. so then we might work there and then we might work together to try to increase insight by just motivational interviewing type of technique. you know, i would never tell somebody that it's a problem, it's only a problem if it's a problem for that person, so it would just be highlighting some of the discrepancies that the individuals might bring up as related to the individual thinking its not a problem and just be kind of highlighting that it is a problem sometimes and having the person kind of sit with it not being a problem but it is a problem, like what does that mean? you know, and kind of talking to somebody to increase their insight would be something that we would do in therapy. but yeah, i think that on some level, most people that i see have some insight. the person that i worked with who had the least amount of insight, i think the reason the person was in treatment was because of the threat of evictions. those are the hardest cases, because the person has absolutely no insight into the fact that the behavior is problematic and that there is probably distress and impairment in their life, you know there probably isn't going to be any reason to try to fix or do anything differently."
2024,2024_372.txt,0,0.46289217472076416,"so it sounds like the patients that you see, they start gaining insight because there's some area in their life where they see this negative consequence, even if they don't see the whole picture, there's an eviction, or they're trying to do their taxes, or there's one thing or another that they feel is having a negative impact. and then your tactic is kind of to start there and to see if you can spread that self-knowledge to other domains that are also impacted. does that sound right?","yup, yup, exactly. and i think the other thing that goes into that is because most people don't seek treatment until like their 50s or like midlife, that if you think about the outcome of these symptoms that happen early, i think that one of the reasons is that it takes years for things to accumulate. like it takes years and years and years for a lot of these folks to actually acquire enough to actually compromise living space. so i think that by the time we're seeing folks things are pretty severe."
2024,2024_373.txt,0,0.7068476676940918,"yeah, so that was another question that i was going to ask you about, actually, you know because there does seem to be this disconnect that many people describe hoarding as starting at adolescence, but most hoarding patients, patients with hoarding disorder don't come into treatment until they're unfortunately middle aged or in middle age and i hear you saying that part of that is it takes them a while to acquire enough items to meet criteria. i wonder if you think that there could also be a social aspect to that trajectory, people's children moving out of their house or spouses either dying or leaving, do you feel like those social factors--or i mean, conversely, should we see hoarding perhaps as a progressive disorder that actually worsens with age? i wonder what your opinion is and where it kind of falls out.","yeah, yeah, you know anecdotally and from what we know, i think i tend to see it as more of a progressive disorder that tends to become exasperated or get worse over time, in general. i think that doesn't mean that that's always the case, though i think that's where more research is needed in terms of the role of like a traumatic experience. i mean there's some cases where someone maybe wasn't struggling with those symptoms at all and then they're 35 or 40 and then something happened, like a trauma might happen or some sort of stressful life event, and then they develop difficulties with the acquisition and discarding and the disorder comes from that. i think that happens less than what i know about the research, however it does happen. and so that is interesting how for some people it starts kind of insidiously at a young age and then just kind of progressively becomes exasperated, but for others it might not even be there until later in life and maybe a hypothesis is maybe some sort of event, stressor, trauma basically triggers a disorder for some personal reason. so i think that there might be a couple of ways that people can develop."
2024,2024_373.txt,0,0.2819242775440216,"mhhm, so it might just be later in life, yeah. i'd like to return really briefly just to the concept of insight. so there was this patient published about insight in hoarding disorder that broke the concept down into different constructs, and i'd just like to read you the constructs and see if you think any of them are more or less salient based on your clinical experience. so the construct of insight that the paper described were first defensiveness, second was anosognosia or just a lack of ability to perceive an illness or that something is wrong causing distress, the third one was overvalued ideation, which was defined as a persistent and unreasonable belief in the potential value of items that can range from mild to delusional in intensity, and the fourth one was indifference. so, again, we have defensiveness, anosognosia, overvalued ideation, and indifference, and i wonder if when you encounter patients that are having problems with insight, if you find one of those to be more common or more important?","yeah, good question, what paper, would you mind? i'm just curious and--"
2024,2024_374.txt,0,0.37237799167633057,"yeah it was a paper i think it was by brandy frost and colleagues where they were examining these kinds of ideas, i can send it to you if you're interested in it.","yeah i would love to read that, yeah. okay i do have some thoughts about that. so, i think, i've thought a lot about overvalued ideation and the lack of an ability to perceive a problem, like just not seeing clutter as an issue or maybe not even being able to see the clutter, really or perceive that the space, to not be able to recognize the illness in that way i think that's kind of what we were talking a little bit about with insight before, that an individual just might not be able to see that there's a problem. and so i think that definitely comes up a lot, i've seen that with most folks, but definitely some in particular that one individual who was coming in because of the threat of eviction, i think there was a lack of an ability to see the problem, i think that was probably one of the most important pieces as well. i think a lot of the times overvalued ideation, like this idea. i think that comes up a lot and that comes up in that people have, i already kind of mentioned, ""there's a specific way i have to discard of this item and it's so important that i do this in a very specific way and if not i'm a bad person,"" for example. and that thought becomes true, right, in that if this person doesn't discard in a specific kind of way, they're a bad person. so there's this maybe avoidance of discarding because they don't want to feel like a bad person. so i think the overvalued ideation comes up a lot and i think that can also come up in like generalized anxiety disorder and ocd as well, this idea that the symptoms are important, like ""my rituals are important, i need to do my checking because if not i might murder somebody and i don't want to be responsible for that."""
2024,2024_374.txt,0,0.45878809690475464,"so like, they're really convinced that they have to do it or some terrible thing is going to happen to them.","right, right, exactly, exactly, so there might be that same thing happening in hoarding disorder like, ""i am convinced that i'm a bad person because i just contributed to this plastic thing in the ocean and maybe that means that these thoughts will never leave me, that i'm always going to feel like a bad person and that doing anything differently will just result in me getting stuck with all these thoughts and all these negative feelings and i want to make sure i do it right."" and so a lot of times when we're doing like exposures for hoarding disorder, i think there is a bit of perfectionism in terms of overvalued ideation. there can be barriers to someone being willing to take a risk and throw away a plastic can in the trash and that can be something that someone is just not willing to do, and if that's the case then we can't do an exposure around it and we're kind of stuck, in a way, or we can become stuck if their overvalued ideation kind of prevents them from actually doing the exercises as related to the therapy."
2024,2024_375.txt,0,0.6948907375335693,"so i wonder, just to tease this out a little bit further, in both this idea of anosognosia or just not being able to perceive that the illness is a problem or even not being able to perceive the clutter, and also in overvalued ideation if you really believe that an item is valuable to the point that it's very unreasonable, that almost sounds like a little bit of a delusion kind of thing, you know. like really not being able to perceive reality in a concrete way, really believing strongly in that a piece of paper or an empty can are just super super valuable or looking at a space that is unusable and you can't even walk in and just seeing no clutter. and i don't know, i guess i just kind of want to check with you and see if that's what you see with your patients, this kind of like almost delusional like lack of touch with reality or is it somewhere in between?","yeah, yeah, i think it's a really good point and it's definitely come up within hoarding, it's come up with ocd. for example, like ocd can look sometimes like a psychotic disorder, for somebody endorsing some pretty strange beliefs and with some overvalued ideation around it that i think are the same thing, like you were mentioning with hoarding disorder like, ""i need to save this for this reason"" and there's this kind of fixed aspect to it, whereas it's just the way that it is, it's just right or wrong."
2024,2024_376.txt,0,0.4031825661659241,"mhhmm, that inflexibility.","yeah, so i think that does maybe overlap some. i think maybe the difference in hoarding disorder or anxiety disorder or ocd is that, at least from the folks i've seen, it's not as fixed i guess. the overvalued ideation is there, but there's like enough flexibility in most people to try things differently. unless there's like a comorbid ocpd or something there and then that might make things harder and that might have more to do with the comorbid diagnosis interacting with the treatment. but i think if that isn't there and it's just some overvalued ideation related to that perceived need to save, i think i would look at how fixed are their beliefs and are there--is it that the person is just really scared and there's a lot of anxiety? that could be the case so that they think that might be the case, or is it just like 100% just the way that it is, there's no arguing it. and with a delusion you never argue a delusion anyway, but there's no approaching it in any way shape or form. most people i've worked with will at least approach it and will talk about it like, ""oh yeah, i can see that's a strong value, i can see how i really think that i am contributing to the plastic thing in the ocean; however i'm also seeing that if i do this this way, i'm never going to be able to get through all these papers, you know, i'm never going to be able to do this if i do it 100% right all the time"" so maybe there's some flexibility that's incorporated, even though i still strongly believe that i want to be an environmentally conscious person and i want to for the most part just try to think appropriately and recycle and then that's where i would see there's like some flexibility and it's not completely like, ""i have to do it this way and we're not doing it any differently"" and i think that might be one piece that might help."
2024,2024_376.txt,0,0.4728009104728699,"okay, i want to acknowledge that we're definitely at an hour, i have three more questions for you, do you mind sticking with it for three more questions?","yeah, not at all, that's fine."
2024,2024_377.txt,0,0.7286158800125122,"yeah, so these are kind of broad level questions about big issues in hoarding disorder. so, there's this, we talked a little bit about cultural forces associating perhaps consumerism or environmentalism, i want to kind of explore that a little bit more, you know, do you feel like there's a relationship in the patients that you've seen between having had experiences of scarcity or poverty in the development of hoarding disorder?","mhhm, yeah, good question. you know, anecdotally, i have had a couple patients talk about that and talk about that when they were younger or not having, yeah not having food or not necessarily having what they need, and so ultimately wanting to and kind of learning not to waste, right, talking about that sort of idea of like i shouldn't waste anything because there was a time that i didn't have anything and maybe in the future i might not have anything. or like maybe something would happen, you know, like i'll need this and i'll be in hard times again. and actually one of the, like an interesting case example is, i can't remember his name, i think it was a chinese artist who's mother struggled with hoarding, one second i'm just gonna look up the name of it. oh, song dong, and so she was an artist and he grew up in china and his mother basically there was just like economic difficulties in china as he was--or as she was growing up, and so she learned basically to save and to not waste because of those difficulties, just in case that were to happen again. like it was just kind of a value that she learned because of what was happening in society and that was a big part of her difficulty. it was rooted in her experience as a child and not having what she needed. i've heard that form many patients and not everybody for sure, but definitely some and there was this idea that, ""i don't want that to ever happen again or at least i want to do what i can to prevent that from happening if i ever were in a situation where i didn't have what i needed."" i don't see that that often, but i have seen it a couple of times."
2024,2024_378.txt,0,0.6784675121307373,"yeah, kind of a related idea that there's been a little research about but not a ton is along the lines of kind of what you were talking about with sentimental value, and i'm wondering if you feel like there's a relationship between hoarding disorder and memory or patients' ideas about memories?","mhhm, yeah, good question. i think that a lot of patients believe that> i don't know, maybe for some it is the case that they do struggle with memory and maybe because of that executive function difficulty or problems, maybe there are some like cognitive developments. but i hear it a lot as just like a reason for keeping something, that ""if i don't have this reminder, this cue, i won't remember."" and i think i tend to challenge that in therapy, because i tend to ask people to test that out for themselves like are they sure they won't remember? what tells them they won't remember? are they sure they have--like where is this coming from that they have this bad memory? i think it's almost like this fear that they'll forget, it's like this fear of forgetting, like if i don't have this cue then i won't remember this time or this person and that of course the object is a reliable cue for that memory. however, for a lot of these folks, when we're doing exposures, for example, they'll come across things they haven't seen and, you know, 10 years. and so ultimately they're not actually using the items that are a cue to remember. so i might reflect that as well, like it sounds like, and maybe even asking somebody like, ""have you thought about that memory in the last 10 years even without the cue of the item?"" and i think that can be a way to get at whether or not they're actually INAUDIBLE or if they're difficulties with memory. i think that a lot of patients do believe, or that is a reason for why a lot of people have a perceived need to keep those items, is that they're fearful that they'll forget."
2024,2024_379.txt,0,0.7233449220657349,"so for this last question, this is again kind of like a conceptual question for you, we've talked a lot throughout the interview about reasons that people give for their hoarding behavior, and i'm wondering if for you, just in your own thinking about this disorder, if those reasons are true motivators or if they're kind of post hoc justifications for an underlying, perhaps, biological need. so, another way of asking this question might be to say, which comes first, the behavior and then they justify it by saying, ""oh the environment, oh i'm afraid of forgetting, oh i might use those"" or are the thoughts actually driving the behavior?","yeah, that's a really good question. of course that would be a great research question, i don't--yeah i think that's hard. i think that from what i've seen, people when they're acquiring or having difficulty discarding, it does seem to really ring true to their values of whatever those things are. so if it's someone who cares about the environment, it does seem like in the moment when we're doing an exposure, that that really is what's happening. that the act of discarding this will make the person feel anxiety and a part of that might also be that there's maybe a biological vulnerability or sensitivity, just like all anxiety disorders, and that learning component. so maybe i'm more vulnerable to feeling a need to acquire and also more vulnerable to want to keep things because i feel like i want to remember, maybe i'm more of a sentimental person. so there might be some distress associated with thinking about getting rid of something, and then as a solution there might be this avoiding discarding, right. like, ""oh i don't want to deal with that"" so maybe it's an anxiety sensitivity thing or an emotional sensitivity thing. like, i just feel more distressed than the average person when i think about discarding these things, so i avoid doing it. and maybe there might be some post hoc reasoning or rationalizing of it after the fact, so it might be a combination of the two. i think there very well could be, although i think in a way it's almost like the avoidance behavior of discarding leads to all the clutter, it's just kind of a way that people might learn to cope with the distress that's associated with the need to discard, given just the environment. like if someone had a huge home and all the money in the world, there wouldn't be as much of a need to go through and to discard things, and so that might be a different situation. but the fact is that most people do need to find things and have trouble finding things and so there might be behavioral reasons why people avoid or cope with that that kind of lead in the long term to this trap. you can avoid discarding things for a while, but ultimately if you think of a bathtub that doesn't have a drain, it's just eventually gonna overflow and then that's just going to become even more overwhelming. and so that behavior worked in the short-run, maybe they avoided feeling bad for a while, they avoided that distress and now we're in a situation that's maybe much worse. so in a way it's almost like, the way i look at or conceptualize it, the way i like to conceptualize all maladaptive behavioral responses to an emotional problem is just that it's a solution, for the moment, it's usually a short-term solution that someone comes up with, like it's either from anxiety like you'd see some avoidance behavior, you know, ""i'm just gonna avoid doing that or going to that place or looking through my items or discarding"" but that only provides short-term relief because at the end of the day, the distress is still there. the person still experiences distress when thinking about discarding, and then they haven't discarded for 20 years and now the problem is just so much worse that the distress is just exacerbated and increased. so that's the way i tend to conceptualize it, is that its their learned behavior based on that biological vulnerability or that biological kind of maybe anxiety sensitivity or emotion sensitivity as it relates to in this case hoarding, or acquisition and discarding."
